objectid,routecode,status_text,globalid
29675,BRA/168,Footpath,{85C1BC1C-EC0F-4683-8641-77D28F0B79C4}
29676,BRA/169,Footpath,{7AA27029-D814-4611-BC94-96743BD68F41}
29677,BRA/17,Footpath,{73BD85C9-878A-41A8-B236-6C8320141814}
29678,BRA/170,Footpath,{5F2E1DA8-28FD-4876-9ED4-BC86B68E58E2}
29679,BRA/171,Footpath,{12E90725-E4A0-4B77-A622-3F5F3756FF42}
29680,BRA/172,Footpath,{A8E46237-0D33-46DB-9BC9-FDB9B7BD3F37}
29681,BRA/174,Restricted Byway,{89976921-4647-478D-AE86-D4386EFC6F9E}
29682,BRA/175,Bridleway,{BDEC9BDE-B922-4B5B-AC80-F17BA5D10216}
29683,BRA/176,Bridleway,{96ECCD96-9871-4B9E-9D6A-5B53608BA25D}
29684,BRA/177,Restricted Byway,{D3BDD478-60A5-415A-850E-FEC1C355AB48}
29685,BRA/178,Restricted Byway,{B9B2C7D2-C4A4-4823-8A37-BD99ADAB71B8}
29686,BRA/179,Bridleway,{D9A12244-2019-4653-8D33-76D62652FA44}
29687,BRA/18,Footpath,{72A62D58-D5AA-4058-A948-0D17823B2669}
29688,BRA/180,Bridleway,{A70288F2-0AC5-431F-85EE-E7AE69285689}
29689,BRA/181,Footpath,{06DCB853-86D8-40EF-A89E-60511C0B2404}
29690,BRA/182,Bridleway,{FEF7FFA0-CC23-4537-A57A-2954A058BA22}
29691,BRA/183,Bridleway,{5AA80739-9D72-4410-9F3F-A3E5C3DEC8B9}
29692,BRA/184,Bridleway,{D2A7033F-717C-408B-9827-96E103D339B8}
29693,BRA/185,Byways open to all traffic,{4F88631C-B4A5-4C0F-81B8-E1FED0211CF1}
29694,BRA/186,Byways open to all traffic,{67E83BF0-BD63-4A43-B4AB-FF91D73771E0}
29695,BRA/187,Footpath,{39A6EA31-D398-4768-AF57-821A1CD0BE4E}
29696,BRA/189,Footpath,{B2B3BED8-B282-470D-915B-D656208A98F2}
29697,BRA/18B,Footpath,{D3558605-6E21-437E-8278-FA9A7A289D8C}
29698,BRA/19,Footpath,{90D862D6-A044-4C6D-93BE-028F76F07A0D}
29699,BRA/190,Footpath,{521E38E3-3980-4399-B191-73B5AD7EEFC3}
29700,BRA/191,Footpath,{467DA1B4-65D7-4A8A-AA1F-F740B7D80DB6}
29701,BRA/192,Footpath,{F2D73BEE-62C8-49A0-BC57-E42358DCF68B}
29702,ECC/167,Bridleway,{C9EB9D4A-380D-43FD-A872-8068DA1E03A7}
29703,BRA/193,Bridleway,{A23E7F65-9F4F-461F-AB94-292D66D7FD7E}
29704,BRA/194,Footpath,{601FAE0D-A084-4821-A333-AFDF92A9D924}
29705,BRA/195,Footpath,{2DA1F39F-A2C3-4D02-8E26-83877C15269E}
29706,BRA/196,Footpath,{04A1088F-01C2-4063-A3A7-974B240C028B}
29707,BRA/197,Footpath,{7E0F2837-5F56-4B9A-9DA0-1475DA0E781C}
29708,BRA/198,Footpath,{1930F878-4192-4217-9A04-2E9FFB8A7476}
29709,BRA/199,Footpath,{678BC3E5-B879-4862-8C1D-D0CF4594B3FB}
29710,BRA/19A,Footpath,{E9A83C65-1944-4D4A-B306-E5B582286306}
29711,BRA/19B,Footpath,{78D8528F-09C0-4AFA-89B8-6448637E661F}
29712,BRA/2,Bridleway,{7CBED93D-6F4A-4314-A16C-7D6FAA2D5AC5}
29713,BRA/200,Footpath,{683CE2FE-FD55-4DF8-A82C-898B1C20D02F}
29714,BRA/2000,Footpath,{28FB2979-61A3-4EF1-86DC-87EEC09E77B8}
29715,BRA/2001,Footpath,{7FD1FBD7-6080-4CE2-BC1C-5BAF78EA01E1}
29716,BRA/2002,Footpath,{7F875EDC-60AD-4696-9AB3-1D5CF1321B03}
29717,BRA/2003,Footpath,{9CED6B34-2CD8-48FA-9D89-177573D3BD29}
29718,BRA/2004,Footpath,{05382B19-E8C2-41C4-BA3D-53C1153FA2B5}
29719,BRA/2005,Footpath,{3EFE6073-8D79-414B-98EE-D5D555EBB2BC}
29720,BRA/2006,Footpath,{2E6DFFEB-6038-41A8-94D0-D96D2C25AA39}
29721,BRA/2007,Footpath,{197C63BE-37E3-4D64-9584-B96402B46089}
29722,BRA/2008,Footpath,{30355726-8933-4A2C-9D61-55742AA64DDD}
29723,BRA/2009,Footpath,{C0619EBA-94EB-496F-9C2E-1407CDA9557C}
29724,BRA/201,Footpath,{1F329726-15D6-44D7-9BE8-EBB969C7F009}
29725,BRA/2010,Footpath,{D7A9FCEB-5F44-46F7-9694-F67142862833}
29726,BRA/2011,Footpath,{D2DA1146-D44D-46A8-A649-87096F9B1181}
29727,BRA/2012,Footpath,{525D9C47-0824-4DF1-AFE1-C8026FC8B60C}
29728,BRA/2013,Footpath,{216E8AB8-0526-4D6E-980E-50C75C929667}
29729,BRA/2014,Footpath,{3FA4197C-8880-448C-ABAB-42622DE02D16}
29730,BRA/2015,Footpath,{DF40E156-3691-4627-A69A-D3B0A6B82B3B}
29731,BRA/2016,Footpath,{A162296B-0265-403D-A886-6380DFA55063}
29732,BRA/2017,Footpath,{32C846DC-58EF-42E0-A942-68248779179B}
29733,BRA/202,Footpath,{DBD60E49-CDE2-418F-8ABF-E6553A7F8E3D}
29734,BRA/2021,Footpath,{A9FB861E-5841-4496-8EC2-4688AD4E2710}
29735,BRA/2022,Footpath,{1ED15FFB-5515-4133-97C2-9AFF77C44FB6}
29736,BRA/2023,Footpath,{AB70EDA3-E3E4-428E-BAB4-CE3DA9F00E81}
29737,BRA/2024,Footpath,{69E5A423-58C6-48CC-BEA4-3AAB9ADB1221}
29738,BRA/2025,Footpath,{AEC3443F-C83C-4CBF-9B56-8F979184D3CE}
29739,BRA/2026,Footpath,{9C2A4A51-0529-4409-8F59-37CD2088C9E3}
29740,BRA/2027,Footpath,{B6D4510E-6C9A-46AF-9F47-767D6C32C601}
29741,BRA/203,Footpath,{0E0163F7-7327-4B70-9615-FB31B7FD0231}
29742,BRA/204,Footpath,{AC3D806B-E11B-4F5A-9CAF-BB02D4C56EA9}
29743,BRA/206,Footpath,{366DC885-FAD0-4878-B153-205171234620}
29744,BRA/207,Footpath,{F99B1A59-27C5-4D91-AA48-05A353BE0BD1}
29745,BRA/208,Footpath,{E0680A32-E264-4C56-8506-0D89EE9150A5}
29746,BRA/209,Footpath,{F21D8BD3-EA90-4065-A1D2-328A025C121B}
29747,BRA/20A,Footpath,{6DC8AFFC-F765-411B-B073-A5930ECD78E9}
29748,BRA/20B,Footpath,{8FDB4797-86BA-4F09-8977-6E62E2233476}
29749,BRA/210,Restricted Byway,{A331595D-7559-4585-9435-52D7913AEF8A}
29750,BRA/211,Restricted Byway,{F07BBADC-80FE-4ABA-B98A-EA45775A69FE}
29751,BRA/212,Bridleway,{89802D22-D092-4B1A-A1E6-0D0E433C3C31}
29752,BRA/213,Restricted Byway,{3395D97B-3B24-4829-9C42-D03314017A7B}
29753,BRA/214,Footpath,{CD541706-DE9F-4DFC-84FA-E1AC1D277912}
29754,BRA/215,Footpath,{0A6DB90D-375A-43E3-ACC9-EE9A73BD9AF3}
29755,BRA/22,Footpath,{3D116B6D-DAC5-460D-BE36-5BB0E250DDCA}
29756,BRA/23,Footpath,{B168CB70-7803-4C3C-9048-8E75FF4B7EF6}
29757,BRA/24,Footpath,{C5F14EDE-C721-42BB-BA5B-712BC0E8081F}
29758,ECC/168,Footpath,{A4DA1E46-8440-4736-B04B-107862D37AF5}
29759,SHE/267,Footpath,{84A078A2-A9D7-4B27-B573-602E630D8E1C}
29760,SHE/556,Footpath,{A08C41E5-7DE9-41F4-B41A-A8C8C8D02346}
29761,BRA/27A,Bridleway,{64DAD21F-27E2-4BFD-AD52-FE7810845715}
29762,BRA/27B,Footpath,{7D9A3731-E056-4D24-A874-E5D26BDCF741}
29763,BRA/27D,Footpath,{C69E6057-FDF9-4196-ACAB-038639CC2D09}
29764,BRA/28,Footpath,{490DFDEA-5779-43EA-9A37-5CA4CEFD9109}
29765,BRA/28A,Footpath,{B85A0629-D60E-48CE-8767-BC620AC726E4}
29766,BRA/28B,Footpath,{37C828F1-2EE6-44D5-9970-0B5E40F0CE6C}
29767,BRA/28C,Footpath,{39B19AB1-FBE2-492F-8C94-C8D078B64026}
29768,BRA/28D,Footpath,{DA3C14F6-E41D-424C-AA51-FC3416E09066}
29769,BRA/28E,Footpath,{073DDA69-6441-4EC5-947F-39494FDDD25F}
29770,BRA/3,Bridleway,{2D5E321B-5CBC-42FC-A495-9383252572C9}
29771,BRA/30A,Footpath,{7FDDA56D-A33C-404E-8D81-A843B16E3520}
29772,BRA/31B,Footpath,{E070DE04-2105-4FD4-BDCA-0F70F86D0F83}
29773,BRA/32,Footpath,{0918167B-2F19-4B11-A8E8-D04EA3223ABC}
29774,BRA/35,Footpath,{830B52DF-513D-40EE-8104-C9A044EE4204}
29775,BRA/35A,Footpath,{8AEDED1D-844A-4C05-BC91-0D820A0EE271}
29776,BRA/35B,Footpath,{ECF62CDA-A464-4A07-B777-A47B1204F646}
29777,BRA/35C,Footpath,{71D2D488-B2FF-41B9-8DAB-54BAA936DB71}
29778,BRA/35D,Footpath,{784B0B85-0AC8-41F4-B683-2E8235C8F5FB}
29779,BRA/36,Footpath,{BF18EFAA-B1DC-4C78-871E-2727A054444A}
29780,BRA/36a,Footpath,{8D53BAA8-69ED-4C9D-A09C-F7386D313953}
29781,BRA/37A,Footpath,{AC6F4CEC-2536-452D-A41E-F4A9DF573237}
29782,BRA/37C,Footpath,{F5C27C14-0153-49EA-91A6-AB19D0164BE7}
29783,BRA/38,Footpath,{52EB9C1D-F679-4A8D-816B-748923207DC3}
29784,BRA/38A,Footpath,{7DAFE2CF-D68E-4645-B933-4625EFB7204A}
29785,BRA/39,Footpath,{E114CF18-4920-4501-98B2-70F2DDEF555F}
29786,BRA/4,Footpath,{62D3B94C-D642-410D-A32B-17793745FAB1}
29787,BRA/40,Bridleway,{EB76FA97-50C7-45CA-B19D-8DCCB01B1448}
29788,BRA/41,Bridleway,{139A91FA-FE6B-4D92-A163-EA7B0ACED947}
29789,BRA/42,Footpath,{324E15B2-7FD4-4CF7-BF07-7C57D26BDA5E}
29790,BRA/42A,Bridleway,{B37654D9-3388-4613-B696-EA14213ADF95}
29791,BRA/43,Bridleway,{88A90D9B-9C3D-4483-9BE0-2F28F8B9744B}
29792,BRA/44,Footpath,{F5FD776F-281C-4336-9F4A-BA80A0AB4D9B}
29793,BRA/45,Footpath,{3DA0B1FC-24E3-4E4A-8835-71E8404CF59A}
29794,BRA/46,Footpath,{BD5339BE-EC03-4786-8B1C-3F2E6DEA6FFD}
29795,BRA/48,Footpath,{990BF091-960C-4336-85E0-86729063AD2B}
29796,BRA/48A,Footpath,{0D557D9E-9129-4B75-85F7-A2293F4026D4}
29797,BRA/4A,Footpath,{E149E56F-1B6A-4D2D-A465-34B3FA82D17D}
29798,BRA/5,Footpath,{C519BA0F-6D13-4356-8CB6-089EEE4960A4}
29799,BRA/51,Bridleway,{6B92467F-044B-453E-8274-BDE998F0736B}
29800,BRA/52A,Footpath,{AF2979F7-79C5-4EDF-8AAB-7BEB814725F0}
29801,BRA/52B,Footpath,{3C499AA3-AC56-4C95-AD9A-63AB64F937BC}
29802,BRA/54,Footpath,{5216EBDC-557F-4EAE-8C8F-8EC473659EEF}
29803,BRA/54A,Footpath,{BCDBD016-3366-41AE-BD91-C341945A581A}
29804,BRA/54B,Footpath,{18C51DFC-5ECF-4C45-9A5D-2EE2BF7FADE3}
29805,BRA/55,Footpath,{EAADA471-95FA-4042-91C5-C2D3EA7366EA}
29806,BRA/55A,Footpath,{3D122E6B-6789-4510-BE98-2DC81BD17B8F}
29807,ECC/169,Footpath,{A8875AEE-A5C8-427E-817A-5AE78AAC5283}
29808,ECC/172,Footpath,{14312F92-8B08-47E9-BC74-061EFE359752}
29809,BRA/75A,Footpath,{8D164D52-5FD6-4DFC-B918-E5ABC3973947}
29810,SHE/16,Footpath,{066308A5-A450-4FA2-AF6F-4B0FDC46185D}
29811,SHE/72,Bridleway,{C6E8D80B-11C6-48F0-822E-60966141771D}
29812,BRA/46a,Footpath,{F568F890-D58E-4402-A0CD-54461F083D92}
29813,BRA/47,Footpath,{88800F03-F3A2-4526-B78D-1AD5ED4A82CA}
29814,BRA/55B,Footpath,{5F4733C8-B867-45D1-BB80-97F459861B7A}
29815,BRA/56B,Footpath,{87E7CD9C-8BD1-4134-A81B-5E147C2CFFB4}
29816,BRA/57,Footpath,{C8D2FD9A-A6A4-4B63-BEF8-456D42E9C9E6}
29817,BRA/58,Footpath,{034E9C67-749D-4A78-ABC0-93056840AB76}
29818,BRA/58A,Footpath,{057FF85E-9CB7-4A1B-8B60-85CCE28698AC}
29819,BRA/59,Footpath,{D931EC02-04D9-424F-950D-4E4897F67EE0}
29820,BRA/6,Footpath,{BCFDEC2A-40A0-447B-B0BA-FD348167C801}
29821,BRA/60,Footpath,{2C8D22AC-4C19-460E-AAFA-D723B3D195DE}
29822,BRA/60A,Footpath,{C922BA69-7C99-442C-9072-0317D0CC48FC}
29823,BRA/60B,Footpath,{0B98FC0D-F804-4C43-B05F-AB7DE68F68AC}
29824,BRA/60C,Footpath,{DA92D3E8-4231-4989-87CC-F819D42BF7B9}
29825,BRA/60E,Footpath,{B682CBA8-8945-4AAA-B283-69BF8F11B7FE}
29826,BRA/60F,Footpath,{E8BACDD9-DC2E-4D32-B2C6-7AFB0818F096}
29827,BRA/61,Footpath,{E6C1FD83-6B8F-4574-B169-BAF1747ECD84}
29828,BRA/61B,Footpath,{F68F903C-6DD5-4511-A8DC-9E1C41BE5316}
29829,BRA/62,Footpath,{A16C847F-6E3D-483D-8531-B1B8F51C7B46}
29830,BRA/63A,Footpath,{9B998A40-FC02-4673-9838-0A05CB4117E5}
29831,BRA/63B,Footpath,{1D0C89DF-1506-4F50-A433-169BBA5E5D6A}
29832,BRA/63C,Footpath,{DFC2891A-AC9B-4192-A3CB-229048966480}
29833,BRA/65,Footpath,{3390FC85-4852-43A7-9D39-2F2159B2E2DF}
29834,BRA/66,Footpath,{E2749FBE-82E3-4E29-95D0-0119C563EEF4}
29835,BRA/67,Footpath,{DBB67557-DDA4-4D30-B865-79388288A15D}
29836,BRA/68,Footpath,{CF7C9C1D-561C-4380-8F33-9A3E934DD44A}
29837,BRA/69,Footpath,{3C85EA5F-869B-45C8-8F41-DB71220A624A}
29838,BRA/70,Footpath,{9E39A53B-5804-4B8C-A567-97B6593E890A}
29839,BRA/72,Footpath,{B84CBC17-900D-4C85-8775-C99202127F0A}
29840,BRA/72A,Footpath,{218D54D3-B4B4-4275-9F21-62B8E22E3B67}
29841,BRA/73,Footpath,{9BB19365-0DBC-47BA-BBAB-DDED6ADFFE21}
29842,BRA/73A,Footpath,{DE26F4D2-D64E-4E36-AC7E-EE6C2ED84587}
29843,BRA/74B,Footpath,{C94799CB-D02A-4C3B-9B19-671339F9F7BD}
29844,BRA/75,Footpath,{3C7C5755-C706-4FAA-8016-AEF837F6286D}
29845,BRA/76,Footpath,{FB208446-CCF6-4663-AB2E-6F4FFCD0B328}
29846,BRA/77,Footpath,{6F28B48A-2908-41AE-A46A-4795FB677C07}
29847,BRA/78,Footpath,{0EFDF15F-4E65-445E-BDF6-B1818D9D248B}
29848,BRA/78A,Footpath,{C6FC2411-4EB2-4BAE-AD4D-6D3942DB7AD4}
29849,BRA/79,Footpath,{D67CA0E9-9373-4731-889C-0BB394EC0BA0}
29850,BRA/8,Bridleway,{B16A3041-F0AC-4647-A1A9-8051997174BA}
29851,BRA/80,Footpath,{0BC9F4FC-3E0C-4B02-BC95-D816A97177C1}
29852,BRA/81,Footpath,{1EAAF8E4-0854-4D5B-8E35-5B0E15CDE970}
29853,BRA/82,Footpath,{B4665D90-27D0-4726-B9FA-D5BF5387FFD2}
29854,BRA/83,Footpath,{A4366BE4-3007-4631-858B-D1BF4A308D0B}
29855,BRA/85,Footpath,{AD6F0155-0BFE-4169-B68A-E3C198F13E96}
29856,BRA/85A,Footpath,{FBFF1269-3DBF-4E0C-8D34-68C008FBDB34}
29857,BRA/85B,Footpath,{B0F04939-97EB-4E1F-94CD-4D1184521DDC}
29858,BRA/86,Footpath,{3C04F4E1-6592-4FCE-B90D-C37A4A3BB073}
29859,BRA/87,Footpath,{6EC3C31E-4F9C-4F6B-A0EC-FDB726D75B15}
29860,BRA/87A,Footpath,{718E1489-827B-4914-B0A4-49EAEC9A6A2B}
29861,BRA/88,Footpath,{376FCC41-D4F0-4256-81AA-2FE397A9DEC0}
29862,BRA/90,Footpath,{F2DAF6D5-FA11-4750-A6F8-71509C6302A1}
29863,BRA/91,Footpath,{AD99A0D4-07EE-4918-9106-0438768B484A}
29864,BRA/93,Footpath,{1576C654-BE7F-4872-B61C-594F7CE4BBBC}
29865,BRA/94,Footpath,{087D2F47-84A2-462B-A809-A6FD60314DB5}
29866,BRA/229,Footpath,{97E58D82-E56D-4685-B44B-FC3E17DECBD3}
29867,STO/12,Footpath,{5CE754C0-0517-4DA0-8D3E-4C99E9DC56B7}
29868,SHE/67,Footpath,{7220FF0C-6D2E-4CCE-A8E4-B2F2FD628C27}
29869,SHE/47,Footpath,{7944D84D-15EB-4B2C-9950-B8DA92A2DFB0}
29870,SHE/48,Footpath,{5F485CFF-8DD3-4BF5-B9CD-4FA9B1A9B076}
29871,SHE/609,Bridleway,{D42ED438-AAFA-4E7D-8950-B19535F429FE}
29872,BRA/95,Footpath,{BC34DF79-2B94-4EA7-BEBF-8A7A3C6C023C}
29873,BRA/96,Footpath,{F509D71B-18A6-4955-B32A-EB147AE09A39}
29874,BRA/97,Footpath,{383C592F-EF0F-4838-BEFA-10DB122B1B04}
29875,BRA/98,Footpath,{0224761D-DB2F-49D5-B8B8-E3D0C0897CCC}
29876,BRA/99,Footpath,{C2D23E7F-72E2-4CCD-ABE7-CBC1AAF0B564}
29877,BRA/PERMFP/2,Permissive Footpath,{C0EB9FE0-CFAD-4A9E-9211-370A05526D73}
29878,BRA/PERMFP/3,Permissive Footpath,{5B67E869-0826-4E83-AE1C-E3BC5917E920}
29879,BRA/PERMFP/4,Permissive Footpath,{BD9A50A5-3323-4E21-9766-EAA347521E0F}
29880,BRA/PERMFP/1,Permissive Footpath,{1B0F5DEE-A62C-4E17-804D-F2B8DB7508D9}
29881,BRA/PERM/9,Permissive Bridleway,{F2F9131A-0D22-4BBC-B023-2BD3EF70D36D}
29882,ECC/1,Footpath,{1A752C77-7034-458C-94AA-E7C7319662F9}
29883,ECC/10,Footpath,{75A9DD5A-7790-4713-AFA7-FA2BAEBF2E5C}
29884,ECC/101,Footpath,{979FE193-555F-4D5A-841C-2A7A255EAE26}
29885,ECC/PERMBW/3,Permissive Bridleway,{C26FBFAA-3CFE-4629-982F-5E63539AB3B0}
29886,ECC/PERMBW/5,Permissive Bridleway,{F4EB95BF-4E8B-4395-97F0-684E1AAA5DE6}
29888,ECC/109,Footpath,{0714E257-5424-4EBD-A161-77892CE9A0A3}
29889,ECC/110,Footpath,{F8E1038B-C084-4B9E-8775-A0A9927182E2}
29890,ECC/111,Footpath,{FE41664B-C1E0-4E69-8A09-16F156317E11}
29891,ECC/112,Footpath,{E647BDBA-700C-4FC9-AAEA-DFEBF6CEB842}
29892,ECC/113,Footpath,{E2F18DD4-4A6C-48F9-B577-437B98C9FA1D}
29893,ECC/114,Footpath,{DB07FBD4-9D3C-4B95-8573-2D0B139991B4}
29894,ECC/115,Footpath,{D4E4BD20-8A12-4C92-A413-37AB2FE18CB5}
29895,ECC/116,Footpath,{FB5272A3-B5C2-41CF-9262-3443DADF058D}
29896,ECC/117,Footpath,{709ADBDF-E705-460D-9D83-4D1718A85376}
29897,ECC/118,Footpath,{EC96C425-2175-4651-B56C-205CE1EC6A8E}
29898,ECC/119,Footpath,{CE5C74A4-E1D7-4014-8B16-69986140C16C}
29899,ECC/11A,Footpath,{1EBA0E6C-B5C1-4FA2-9454-2BF6173C74C9}
29900,ECC/11B,Footpath,{ACC93E67-3D02-418E-BCBF-55DFECDA8E3F}
29901,ECC/120,Footpath,{5A1EFEF6-3E70-4439-A96C-657439EDAE2B}
29902,ECC/121,Footpath,{137672C7-8902-44B8-984E-8AC7389C6635}
29903,ECC/122,Footpath,{2AEC0AEE-A344-4BA4-B58F-2DE5892E0A1B}
29904,SHE/270,Footpath,{0C087775-8F9D-408F-B83C-FD0A9CADE29C}
29905,SHE/394,Footpath,{812F2EDF-31F5-4343-A7F9-DF973C15E1CB}
29906,BRA/21,Footpath,{EB616150-0CB0-41EF-BDB8-53B68A0F4B12}
29907,SHE/684,Footpath,{3D2DCF5E-7303-48F8-AF92-3BA125890DA1}
29909,ECC/123,Footpath,{9C55C5B5-5422-4201-BD4A-1308499E9430}
29910,ECC/124,Footpath,{E594281E-3ED7-4D65-BE16-FD15238E753A}
29911,ECC/125,Bridleway,{82696B80-5365-4C54-B1A8-47FEADD62915}
29912,ECC/126,Footpath,{4AEBCDFB-3FD4-4219-AFAF-2D2EC395B09C}
29913,ECC/127A,Footpath,{64114238-601B-4C56-8631-19564FCEF44F}
29914,ECC/127B,Footpath,{5DCBC971-BDA8-4150-A47A-9E21AC431D03}
29915,ECC/128,Footpath,{E3073FF4-7C4C-4970-9993-DD40BBE63AAB}
29916,ECC/129,Footpath,{E661CB07-EB88-47A9-896A-2BF5342E0AC7}
29917,ECC/130,Footpath,{051E8270-5FBB-4C72-A91B-168024B8A366}
29918,ECC/131,Bridleway,{82BCE827-5CBB-4A63-8B1D-23EEC61A5AF5}
29919,ECC/132,Footpath,{402656C9-EECC-42C3-AD26-EB480DBC2233}
29920,ECC/133,Footpath,{61647BEF-1104-4793-B617-690A80273BF5}
29921,ECC/135,Footpath,{9E51817B-888D-49C8-9E47-9A7072230CB1}
29922,ECC/136,Footpath,{68B3896E-A45F-46E3-80EA-D00A817E4DE1}
29923,ECC/137,Footpath,{6BAB73FC-B050-410F-A98D-537DF47404BF}
29924,ECC/138,Footpath,{0E814DCA-1B9E-4554-88C0-249784F4E5F3}
29925,ECC/139,Bridleway,{EB15BE9D-965F-4EC1-8C78-12F576562426}
29926,ECC/13a,Footpath,{8A944DEB-BF5A-4A72-BCCF-69EF3425C397}
29927,ECC/140,Bridleway,{A3436A0C-FC51-46D2-AE10-EA8CC01EE930}
29928,ECC/141,Footpath,{D7578501-B1BC-479D-AB40-D8A5B48AD6A2}
29929,ECC/142,Bridleway,{A9539F0B-F86C-4C69-8EA8-4A939D8C6E9D}
29930,ECC/143,Bridleway,{FA5B2C8A-7CA6-42C2-86EF-07EEF10C8623}
29931,ECC/144,Bridleway,{8A5F20DE-16A9-4D19-B3D3-AA4EF34F5E78}
29932,ECC/145,Bridleway,{18288A44-5DAC-4321-93A4-C50D2C84F859}
29933,ECC/147,Bridleway,{329D1AE3-4CCC-4A4D-BCF3-408460AD374B}
29934,ECC/148,Footpath,{D8CB638E-966F-4C8D-852A-383A35C2EA4B}
29935,ECC/150,Bridleway,{6C88CEDF-5E19-477F-A7F9-17F3C6FA4D34}
29936,ECC/151,Bridleway,{9EB97CBF-6CC5-4FAF-82D0-9FB3FB868180}
29937,ECC/153,Footpath,{63948F79-0E1E-40A7-BACD-2B0A643B1363}
29938,ECC/154,Bridleway,{FE70AAE7-384B-4BCD-9EDB-5948C8EEA453}
29939,ECC/155,Footpath,{BEE58A67-AC19-4074-A1E3-EC72DF822670}
29940,ECC/156,Footpath,{0C68078A-19BD-408A-B858-9206B8E66072}
29941,ECC/158,Bridleway,{BC94F4CE-8F75-4CC0-B96F-C6F5D38BA111}
29942,ECC/159,Footpath,{F1CDA6C2-C3B9-4531-8DD9-316BFA0CCBF4}
29943,ECC/15A,Footpath,{E3FC0356-DDE1-47C6-84CC-0B2B550B35BA}
29944,ECC/15B,Footpath,{5980755B-EC4D-4AF8-B0A4-76B3458AF098}
29945,ECC/160,Footpath,{BF94365F-3383-4E9B-8987-DF74FE38869A}
29946,ECC/161,Footpath,{18DD9B5B-D3E1-42D0-B9B9-CBAC0774399E}
29947,ECC/162,Footpath,{29C585FD-AFBA-4865-A994-9ED5EA124973}
29948,ECC/16a,Footpath,{B3D6037A-6606-4F23-9753-51A5DF11E5C8}
29949,ECC/16B,Footpath,{9759D41A-D608-45D7-9A2A-201439D7AFD9}
29950,ECC/16C,Footpath,{27C86311-8589-4E27-9549-95E5C4A508F6}
29951,ECC/17A,Footpath,{0BE84340-D185-4B6A-8DCF-8DAB88428D57}
29952,ECC/17B,Footpath,{84A272F0-E072-4125-89D6-0E3C73357BE5}
29953,ECC/17C,Footpath,{F2D5D1AA-907A-46D8-8B03-1613F2EECFE3}
29954,ECC/17D,Bridleway,{D2D79CB5-F953-4F46-B454-B71B93BE6F93}
29955,ECC/17e,Footpath,{B24ED4F0-3F8A-455C-B21B-24D1FF86AC4E}
29956,ECC/18,Footpath,{C891DDFE-B56F-4862-8853-79C7206EE6BB}
29957,ECC/18A,Bridleway,{27D6CBF5-A3F7-412B-B0C3-83E71C2221F8}
29958,ECC/2,Footpath,{C3B42222-1D3F-444D-A4A3-B217874BCDFC}
29959,ECC/27,Footpath,{BCE0F979-CD85-47B7-94AA-FC03045D2E7D}
29960,ECC/28A,Footpath,{9E26CACA-A5CA-4D24-B3C4-7E410BDB031D}
29961,ECC/28B,Footpath,{95E964E1-B06C-482E-A0D4-E70CBAAF60B3}
29962,ECC/28C,Footpath,{C4DDBA09-AB5F-4321-843D-3642D945F5EB}
29963,ECC/29A,Footpath,{369C9CB8-09EF-4DB6-8218-2F7B69711691}
29964,ECC/29B,Footpath,{1A477F57-791D-4067-845B-9C4A6B634046}
29965,ECC/29C,Footpath,{4786E252-3103-4DF6-B746-4C07CE221076}
29966,ECC/3,Footpath,{335F0E08-76DB-485D-A5E2-44C09457C4C3}
29967,ECC/30A,Footpath,{DCCE1B2A-438F-4F52-9975-B71FA067C34D}
29968,ECC/30B,Footpath,{522393AF-EBE9-41F7-831C-A95ED816D676}
29969,ECC/31,Footpath,{D176196F-27CF-4E74-A5FE-4CB66C40F41A}
29970,ECC/32A,Footpath,{B5C9D8F6-EA28-4591-9CD4-83C97C64E657}
29971,ECC/32B,Footpath,{A5A5C243-ED43-4B8E-A09B-23E776F6125B}
29972,ECC/32C,Footpath,{B53EC261-CBF6-42C3-89C1-C755D2D631CE}
29973,ECC/32D,Footpath,{767D8226-17BC-44DE-B42E-62DA1747D6DA}
29974,ECC/32E,Footpath,{286D5E81-D284-41B3-9CD0-E1424448F1DF}
29975,ECC/33A,Footpath,{79F49718-2B0B-4DF9-B6BA-7F8E103FB556}
29976,ECC/33B,Footpath,{99D10527-62EB-4473-AEDD-A41A963FA072}
29977,ECC/34,Footpath,{8641ADE8-39B5-4C51-95FA-76DF635B8089}
29978,ECC/35a,Footpath,{CDD11BF1-5FB6-48D3-9454-6A97F3DEAC41}
29979,ECC/35b,Bridleway,{363F573B-A959-427A-BD2C-7E742658DC1D}
29980,ECC/35c,Footpath,{0E60DADF-1A2E-4B41-8B37-F1A327BF46E4}
29981,ECC/35d,Bridleway,{0172D7B5-F215-44BB-A574-A3E6D03EFAF5}
29982,ECC/35e,Footpath,{C46ABA47-6A0B-4719-8517-64DB9B49A285}
29983,ECC/36,Footpath,{F4FDBDE4-B09A-4751-8280-E6CE87270F5F}
29984,ECC/37a,Bridleway,{E98DE5C0-5EFB-470B-AC6A-213399074AA6}
29985,ECC/37b,Footpath,{7435D854-884E-4101-B7C0-4613E73F139F}
29986,ECC/38B,Footpath,{B5944A87-FF88-43F0-96D2-AC1C3C6DEE9A}
29987,ECC/38C,Byways open to all traffic,{84280350-7D06-475E-A3D1-4011CE764B68}
29988,ECC/38D,Bridleway,{233CBAC4-C7C8-48AD-93CA-60C9A6A44212}
